field_id,date,crop_type,variety,crop_age_days,growth_stage,soil_moisture,soil_temperature,soil_ph,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,wind_speed,solar_radiation,irrigation_amount,fertilizer_amount,disease_score,pest_count,ndvi,actual_yield
F-065,2026-08-20,Rice,Titan Hybrid,86,Maturity,16.5,27.6,7.2,90.0,21.0,176.1,27.9,67.1,0.0,8.9,19.6,0.0,0.0,4.7,16,0.668,4.45
F-065,2026-08-21,Rice,Titan Hybrid,87,Maturity,8.9,23.9,7.19,89.6,20.9,176.0,26.8,59.0,0.0,6.2,26.4,0.0,0.0,4.4,15,0.688,4.01
F-065,2026-08-22,Rice,Titan Hybrid,88,Maturity,8.0,26.7,7.23,89.2,20.8,175.8,27.1,62.4,0.0,6.9,19.2,0.0,0.0,4.6,14,0.696,4.18
F-065,2026-08-23,Rice,Titan Hybrid,89,Maturity,8.0,19.1,7.11,88.8,20.7,175.7,18.7,59.4,0.0,17.1,17.0,0.0,0.0,4.4,17,0.67,3.69
F-065,2026-08-24,Rice,Titan Hybrid,90,Maturity,8.0,22.9,7.17,88.4,20.6,175.5,22.9,76.3,0.0,10.2,18.7,0.0,0.0,4.8,20,0.713,4.05
F-065,2026-08-25,Rice,Titan Hybrid,91,Maturity,8.0,27.5,7.17,88.0,20.5,175.4,29.7,70.1,0.0,13.9,24.6,0.0,0.0,4.5,21,0.632,3.81
F-065,2026-08-26,Rice,Titan Hybrid,92,Maturity,13.0,17.3,7.28,87.6,20.4,175.2,17.3,97.3,12.2,9.2,17.8,0.0,0.0,4.7,21,0.66,4.12
F-065,2026-08-27,Rice,Titan Hybrid,93,Maturity,14.8,15.6,7.26,87.2,20.3,175.1,15.8,81.7,8.1,17.7,16.9,0.0,0.0,4.5,22,0.687,4.13
F-065,2026-08-28,Rice,Titan Hybrid,94,Maturity,8.0,26.0,7.22,86.8,20.2,174.9,27.0,68.7,0.0,11.4,22.5,0.0,0.0,5.1,18,0.689,3.84
F-065,2026-08-29,Rice,Titan Hybrid,95,Maturity,8.0,25.6,7.15,86.4,20.1,174.8,28.2,86.6,0.0,9.2,9.9,0.0,0.0,5.4,15,0.706,3.81
F-065,2026-08-30,Rice,Titan Hybrid,96,Maturity,8.0,22.8,7.17,86.0,20.0,174.6,26.0,43.8,0.0,12.1,24.7,0.0,0.0,6.6,18,0.636,3.92
F-065,2026-08-31,Rice,Titan Hybrid,97,Maturity,8.0,26.9,7.26,85.6,19.9,174.5,28.8,80.8,0.0,18.6,21.4,0.0,0.0,6.9,21,0.651,3.74
F-065,2026-09-01,Rice,Titan Hybrid,98,Maturity,21.6,22.9,7.22,85.2,19.8,174.3,24.1,75.6,26.0,23.6,10.9,0.0,0.0,6.5,21,0.701,4.67
F-066,2026-08-18,Soybean,Brevant B281EE,34,Flowering,78.5,22.1,6.57,41.6,54.8,90.2,23.2,75.3,35.0,10.3,12.0,0.0,0.0,3.3,21,0.771,3.39
F-066,2026-08-19,Soybean,Brevant B281EE,35,Flowering,71.0,24.9,6.58,41.2,54.7,90.0,26.0,69.1,0.0,8.4,17.5,0.0,0.0,2.7,19,0.762,3.54
F-066,2026-08-20,Soybean,Brevant B281EE,36,Flowering,64.3,21.0,6.55,40.8,54.6,89.9,23.0,56.9,0.0,17.6,19.8,0.0,0.0,2.1,17,0.756,3.8
F-066,2026-08-21,Soybean,Brevant B281EE,37,Flowering,64.3,21.1,6.64,40.4,54.5,89.7,22.2,74.3,6.5,16.1,15.7,0.0,0.0,2.8,17,0.763,3.63
F-066,2026-08-22,Soybean,Brevant B281EE,38,Flowering,55.0,27.9,6.58,40.0,54.4,89.6,29.2,55.6,0.0,9.8,23.3,0.0,0.0,3.3,20,0.763,3.55
F-066,2026-08-23,Soybean,Brevant B281EE,39,Flowering,49.8,23.6,6.66,39.6,54.3,89.4,24.8,55.1,0.0,13.8,26.6,0.0,0.0,2.2,17,0.792,3.89
F-066,2026-08-24,Soybean,Brevant B281EE,40,Flowering,43.7,17.3,6.61,90.3,69.5,99.5,19.2,71.7,0.0,18.9,18.1,0.0,51.1,2.0,13,0.788,3.66
F-066,2026-08-25,Soybean,Brevant B281EE,41,Flowering,33.9,26.2,6.55,38.8,54.1,89.1,29.1,56.4,0.0,19.5,23.2,0.0,0.0,2.7,15,0.745,3.29
F-066,2026-08-26,Soybean,Brevant B281EE,42,Flowering,51.7,23.4,6.59,38.4,54.0,89.0,24.7,55.7,0.0,11.3,18.6,28.1,0.0,2.7,11,0.782,3.72
F-066,2026-08-27,Soybean,Brevant B281EE,43,Flowering,67.1,17.9,6.59,38.0,53.9,88.8,19.0,86.2,26.7,27.9,14.5,0.0,0.0,3.6,13,0.814,3.72
F-066,2026-08-28,Soybean,Brevant B281EE,44,Flowering,60.5,20.6,6.52,37.6,53.8,88.7,22.2,57.3,0.0,11.5,23.6,0.0,0.0,4.5,9,0.733,3.49
F-066,2026-08-29,Soybean,Brevant B281EE,45,Flowering,57.0,19.9,6.6,37.2,53.7,88.5,22.1,68.3,0.0,14.4,14.7,0.0,0.0,4.5,9,0.761,3.49
F-066,2026-08-30,Soybean,Brevant B281EE,46,Flowering,53.3,26.2,6.69,36.8,53.6,88.4,28.1,75.7,0.0,17.0,19.0,0.0,0.0,4.2,5,0.807,3.9
F-066,2026-08-31,Soybean,Brevant B281EE,47,Flowering,45.8,22.3,6.6,36.4,53.5,88.2,23.6,58.8,0.0,9.5,18.1,0.0,0.0,4.0,6,0.771,3.58
F-066,2026-09-01,Soybean,Brevant B281EE,48,Flowering,40.7,23.5,6.56,36.0,53.4,88.1,25.4,71.4,0.0,8.9,20.0,0.0,0.0,4.1,2,0.805,3.49
F-067,2026-08-18,Soybean,Pioneer P31T77E,58,Grain/Pod Filling,48.8,23.8,6.03,59.9,54.9,154.1,24.6,70.4,0.0,15.2,17.7,0.0,0.0,5.5,10,0.764,3.75
F-067,2026-08-19,Soybean,Pioneer P31T77E,59,Grain/Pod Filling,44.5,22.2,6.05,59.5,54.8,153.9,25.4,62.6,0.0,13.1,24.8,0.0,0.0,5.7,12,0.775,3.86
F-067,2026-08-20,Soybean,Pioneer P31T77E,60,Grain/Pod Filling,48.8,22.3,5.94,59.1,54.7,153.8,23.2,87.1,13.6,12.0,22.6,0.0,0.0,5.6,12,0.802,3.7
F-067,2026-08-21,Soybean,Pioneer P31T77E,61,Grain/Pod Filling,45.1,18.9,6.06,58.7,54.6,153.6,21.1,89.6,1.5,18.0,19.8,0.0,0.0,5.7,8,0.787,3.8
F-067,2026-08-22,Soybean,Pioneer P31T77E,62,Grain/Pod Filling,40.4,26.7,6.08,58.3,54.5,153.5,27.9,48.8,0.0,6.8,22.4,0.0,0.0,5.8,7,0.796,3.57
F-067,2026-08-23,Soybean,Pioneer P31T77E,63,Grain/Pod Filling,54.1,17.1,5.96,57.9,54.4,153.3,17.7,82.8,21.8,9.8,20.7,0.0,0.0,6.3,10,0.787,3.82
F-067,2026-08-24,Soybean,Pioneer P31T77E,64,Grain/Pod Filling,44.3,23.3,6.03,57.5,54.3,153.2,24.2,53.7,0.0,18.0,21.4,0.0,0.0,6.2,9,0.779,3.58
F-067,2026-08-25,Soybean,Pioneer P31T77E,65,Grain/Pod Filling,39.5,19.1,6.04,131.8,76.6,168.0,20.7,73.6,0.0,17.2,22.5,0.0,74.7,5.9,11,0.771,3.77
F-067,2026-08-26,Soybean,Pioneer P31T77E,66,Grain/Pod Filling,48.4,19.2,6.05,56.7,54.1,152.9,21.9,58.8,0.0,20.5,16.9,16.3,0.0,5.4,7,0.766,3.84
F-067,2026-08-27,Soybean,Pioneer P31T77E,67,Grain/Pod Filling,42.4,26.1,5.94,56.3,54.0,152.7,26.9,43.7,0.0,6.0,23.7,0.0,0.0,5.6,7,0.765,3.74
F-067,2026-08-28,Soybean,Pioneer P31T77E,68,Grain/Pod Filling,37.4,18.3,5.98,55.9,53.9,152.6,21.1,69.5,0.0,20.6,21.9,0.0,0.0,5.6,8,0.82,3.54
F-067,2026-08-29,Soybean,Pioneer P31T77E,69,Grain/Pod Filling,30.7,25.6,5.96,55.5,53.8,152.4,28.1,62.8,0.0,7.5,14.9,0.0,0.0,5.3,4,0.789,3.36
F-067,2026-08-30,Soybean,Pioneer P31T77E,70,Grain/Pod Filling,26.2,20.6,5.99,55.1,53.7,152.3,21.4,67.6,0.0,13.0,16.6,0.0,0.0,5.3,7,0.71,3.42
F-067,2026-08-31,Soybean,Pioneer P31T77E,71,Grain/Pod Filling,47.0,21.3,5.91,54.7,53.6,152.1,22.2,83.8,0.0,15.2,14.0,31.5,0.0,5.1,6,0.765,3.61
F-067,2026-09-01,Soybean,Pioneer P31T77E,72,Grain/Pod Filling,54.9,23.8,5.93,54.3,53.5,152.0,25.5,79.3,21.2,7.9,15.1,0.0,0.0,5.3,4,0.782,3.84
F-068,2026-08-18,Corn,NK Corn N78N,44,Flowering,48.9,22.8,5.94,91.3,41.4,83.4,25.5,64.7,0.0,6.5,14.7,0.0,0.0,5.4,11,0.762,7.38
F-068,2026-08-19,Corn,NK Corn N78N,45,Flowering,39.3,25.1,6.04,90.9,41.3,83.3,26.6,61.1,0.0,20.6,18.1,0.0,0.0,6.6,9,0.828,7.05
F-068,2026-08-20,Corn,NK Corn N78N,46,Flowering,33.4,24.1,5.98,90.5,41.2,83.1,25.8,67.3,0.0,12.3,23.2,0.0,0.0,7.2,8,0.792,7.19
F-068,2026-08-21,Corn,NK Corn N78N,47,Flowering,48.2,23.8,6.07,90.1,41.1,83.0,26.0,57.3,0.0,17.8,20.4,22.0,0.0,7.5,7,0.769,7.85
F-068,2026-08-22,Corn,NK Corn N78N,48,Flowering,41.2,25.1,5.93,89.7,41.0,82.8,26.3,67.8,0.0,14.3,28.5,0.0,0.0,7.2,6,0.794,8.1
F-068,2026-08-23,Corn,NK Corn N78N,49,Flowering,33.5,22.2,5.97,89.3,40.9,82.7,23.7,63.8,0.0,17.9,25.7,0.0,0.0,8.4,2,0.782,7.26
F-068,2026-08-24,Corn,NK Corn N78N,50,Grain/Pod Filling,53.0,20.3,6.02,88.9,40.8,82.5,21.6,56.3,0.0,9.5,17.5,27.6,0.0,8.5,2,0.804,7.24
F-068,2026-08-25,Corn,NK Corn N78N,51,Grain/Pod Filling,44.7,30.8,6.02,88.5,40.7,82.4,35.1,86.7,0.0,12.7,22.0,0.0,0.0,8.2,2,0.76,6.7
F-068,2026-08-26,Corn,NK Corn N78N,52,Grain/Pod Filling,36.6,29.5,6.0,88.1,40.6,82.2,31.2,67.3,0.0,12.8,16.2,0.0,0.0,8.0,2,0.777,6.86
F-068,2026-08-27,Corn,NK Corn N78N,53,Grain/Pod Filling,58.7,23.0,5.98,87.7,40.5,82.1,23.8,84.0,1.0,20.2,20.6,31.6,0.0,8.4,2,0.773,7.1
F-068,2026-08-28,Corn,NK Corn N78N,54,Grain/Pod Filling,53.9,24.2,6.07,87.3,40.4,81.9,25.8,78.4,0.0,11.2,26.3,0.0,0.0,9.9,2,0.788,7.22
F-068,2026-08-29,Corn,NK Corn N78N,55,Grain/Pod Filling,46.4,23.9,6.01,86.9,40.3,81.8,27.0,73.1,0.0,11.0,29.8,0.0,0.0,10.0,2,0.765,7.34
F-068,2026-08-30,Corn,NK Corn N78N,56,Grain/Pod Filling,45.9,16.8,5.98,86.5,40.2,81.6,17.7,95.2,6.7,17.7,18.6,0.0,0.0,10.0,5,0.718,7.55
F-068,2026-08-31,Corn,NK Corn N78N,57,Grain/Pod Filling,42.1,22.3,6.06,86.1,40.1,81.5,23.7,57.7,0.0,22.2,17.5,0.0,0.0,9.8,3,0.786,7.41
F-068,2026-09-01,Corn,NK Corn N78N,58,Grain/Pod Filling,37.4,22.1,5.95,85.7,40.0,81.3,24.4,63.8,0.0,16.1,20.2,0.0,0.0,10.3,2,0.824,7.56
F-069,2026-08-18,Corn,Dekalb DKC64-35,69,Grain/Pod Filling,48.1,28.7,6.6,139.2,22.6,207.0,31.6,71.3,0.0,16.4,25.3,0.0,0.0,5.3,18,0.757,7.17
F-069,2026-08-19,Corn,Dekalb DKC64-35,70,Grain/Pod Filling,42.3,24.6,6.62,138.8,22.5,206.9,25.8,72.9,0.0,12.2,25.6,0.0,0.0,5.3,21,0.752,7.33
F-069,2026-08-20,Corn,Dekalb DKC64-35,71,Grain/Pod Filling,35.5,26.3,6.55,138.4,22.4,206.7,28.0,63.8,0.0,11.4,26.1,0.0,0.0,5.2,19,0.773,7.24
F-069,2026-08-21,Corn,Dekalb DKC64-35,72,Grain/Pod Filling,45.2,22.9,6.54,138.0,22.3,206.6,24.4,68.5,0.0,15.7,16.8,15.2,0.0,5.2,17,0.819,6.98
F-069,2026-08-22,Corn,Dekalb DKC64-35,73,Grain/Pod Filling,39.2,20.4,6.68,137.6,22.2,206.4,21.2,75.1,0.0,7.4,23.7,0.0,0.0,4.4,20,0.796,6.77
F-069,2026-08-23,Corn,Dekalb DKC64-35,74,Grain/Pod Filling,36.5,17.2,6.6,137.2,22.1,206.3,18.9,69.6,0.0,20.3,28.2,0.0,0.0,4.6,17,0.776,7.15
F-069,2026-08-24,Corn,Dekalb DKC64-35,75,Maturity,51.5,23.2,6.69,136.8,22.0,206.1,25.8,46.5,0.0,12.8,13.4,24.8,0.0,3.6,19,0.8,6.62
F-069,2026-08-25,Corn,Dekalb DKC64-35,76,Maturity,45.3,21.7,6.58,136.4,21.9,206.0,23.4,52.2,0.0,8.2,23.0,0.0,0.0,3.0,22,0.738,7.02
F-069,2026-08-26,Corn,Dekalb DKC64-35,77,Maturity,59.0,28.9,6.52,136.0,21.8,205.8,30.9,85.6,23.6,2.0,16.0,0.0,0.0,3.7,19,0.759,7.51
F-069,2026-08-27,Corn,Dekalb DKC64-35,78,Maturity,49.8,19.2,6.64,135.6,21.7,205.7,22.2,66.8,0.0,18.2,24.1,0.0,0.0,3.3,22,0.758,7.4
F-069,2026-08-28,Corn,Dekalb DKC64-35,79,Maturity,42.8,24.9,6.55,135.2,21.6,205.5,26.5,61.6,0.0,15.2,23.9,0.0,0.0,3.1,22,0.779,7.36
F-069,2026-08-29,Corn,Dekalb DKC64-35,80,Maturity,34.5,29.3,6.56,134.8,21.5,205.4,31.3,61.9,0.0,21.7,28.5,0.0,0.0,2.8,25,0.768,7.64
F-069,2026-08-30,Corn,Dekalb DKC64-35,81,Maturity,49.9,26.7,6.65,134.4,21.4,205.2,29.5,61.6,0.0,9.4,26.4,24.4,0.0,2.0,23,0.795,7.14
F-069,2026-08-31,Corn,Dekalb DKC64-35,82,Maturity,55.0,13.4,6.5,134.0,21.3,205.1,13.6,98.0,11.3,13.7,19.6,0.0,0.0,2.0,24,0.748,7.55
F-069,2026-09-01,Corn,Dekalb DKC64-35,83,Maturity,49.3,22.4,6.56,133.6,21.2,204.9,24.5,74.3,0.0,19.6,25.2,0.0,0.0,2.0,27,0.776,7.11
F-070,2026-08-18,Soybean,Pioneer P31T77E,71,Grain/Pod Filling,49.2,26.1,6.72,36.6,33.0,128.1,28.3,54.2,0.0,11.4,17.4,0.0,0.0,4.0,17,0.75,3.58
F-070,2026-08-19,Soybean,Pioneer P31T77E,72,Grain/Pod Filling,42.5,22.7,6.74,36.2,32.9,128.0,24.5,74.3,0.0,14.1,23.3,0.0,0.0,3.8,17,0.771,3.58
F-070,2026-08-20,Soybean,Pioneer P31T77E,73,Grain/Pod Filling,38.2,23.0,6.65,35.8,32.8,127.8,25.2,71.9,0.0,14.7,26.6,0.0,0.0,3.6,13,0.775,3.62
F-070,2026-08-21,Soybean,Pioneer P31T77E,74,Grain/Pod Filling,34.7,23.2,6.66,35.4,32.7,127.7,25.2,60.7,0.0,16.0,24.0,0.0,0.0,3.7,16,0.775,3.36
F-070,2026-08-22,Soybean,Pioneer P31T77E,75,Maturity,47.7,26.0,6.7,35.0,32.6,127.5,27.9,62.0,0.0,17.2,18.6,21.5,0.0,3.8,12,0.773,3.63
F-070,2026-08-23,Soybean,Pioneer P31T77E,76,Maturity,43.1,24.7,6.68,34.6,32.5,127.4,28.1,55.5,0.0,11.1,18.7,0.0,0.0,3.4,13,0.765,3.63
F-070,2026-08-24,Soybean,Pioneer P31T77E,77,Maturity,34.6,29.0,6.74,34.2,32.4,127.2,32.4,54.0,0.0,23.0,25.0,0.0,0.0,3.4,15,0.768,3.1
F-070,2026-08-25,Soybean,Pioneer P31T77E,78,Maturity,29.0,19.8,6.69,33.8,32.3,127.1,22.1,66.1,0.0,14.9,17.4,0.0,0.0,2.2,14,0.769,3.28
F-070,2026-08-26,Soybean,Pioneer P31T77E,79,Maturity,46.3,23.1,6.66,33.4,32.2,126.9,23.8,61.3,0.0,15.4,22.3,26.2,0.0,2.1,15,0.789,3.41
F-070,2026-08-27,Soybean,Pioneer P31T77E,80,Maturity,38.9,26.9,6.61,33.0,32.1,126.8,27.8,59.7,0.0,11.0,18.2,0.0,0.0,2.0,12,0.821,3.52
F-070,2026-08-28,Soybean,Pioneer P31T77E,81,Maturity,32.9,20.6,6.59,32.6,32.0,126.6,21.5,54.5,0.0,21.9,27.0,0.0,0.0,2.6,15,0.783,3.37
F-070,2026-08-29,Soybean,Pioneer P31T77E,82,Maturity,31.4,26.2,6.63,32.2,31.9,126.5,27.0,69.2,5.3,15.5,19.2,0.0,0.0,3.9,12,0.814,3.38
F-070,2026-08-30,Soybean,Pioneer P31T77E,83,Maturity,23.5,23.6,6.57,31.8,31.8,126.3,26.8,74.9,0.0,10.9,14.5,0.0,0.0,3.9,10,0.74,2.9
F-070,2026-08-31,Soybean,Pioneer P31T77E,84,Maturity,43.2,21.8,6.59,31.4,31.7,126.2,22.7,66.2,0.0,10.3,19.5,25.7,0.0,3.7,11,0.792,3.62
F-070,2026-09-01,Soybean,Pioneer P31T77E,85,Maturity,36.6,25.3,6.53,31.0,31.6,126.0,25.9,63.0,0.0,14.4,23.2,0.0,0.0,5.2,13,0.785,3.31
F-071,2026-08-18,Corn,Dekalb DKC64-35,83,Maturity,48.7,22.1,7.15,102.5,48.5,198.0,22.6,61.9,0.0,27.1,28.7,0.0,0.0,4.1,13,0.808,7.2
F-071,2026-08-19,Corn,Dekalb DKC64-35,84,Maturity,43.3,22.2,7.14,102.1,48.4,197.9,24.4,56.2,0.0,11.0,15.0,0.0,0.0,4.3,16,0.795,6.75
F-071,2026-08-20,Corn,Dekalb DKC64-35,85,Maturity,37.7,22.1,7.13,101.7,48.3,197.7,25.0,70.5,0.0,14.0,15.9,0.0,0.0,4.5,16,0.76,7.08
F-071,2026-08-21,Corn,Dekalb DKC64-35,86,Maturity,28.0,21.4,7.13,101.3,48.2,197.6,22.1,74.8,0.0,21.3,26.5,0.0,0.0,5.4,17,0.732,6.36
F-071,2026-08-22,Corn,Dekalb DKC64-35,87,Maturity,42.7,25.5,7.19,100.9,48.1,197.4,27.5,81.3,0.0,20.0,27.4,22.9,0.0,5.6,20,0.769,7.35
F-071,2026-08-23,Corn,Dekalb DKC64-35,88,Maturity,45.0,20.1,7.06,100.5,48.0,197.3,21.8,94.2,7.6,18.2,19.0,0.0,0.0,6.0,22,0.8,8.04
F-071,2026-08-24,Corn,Dekalb DKC64-35,89,Maturity,36.8,22.1,7.11,100.1,47.9,197.1,23.0,60.5,0.0,9.7,26.5,0.0,0.0,6.1,21,0.784,7.57
F-071,2026-08-25,Corn,Dekalb DKC64-35,90,Maturity,66.5,21.0,7.1,99.7,47.8,197.0,23.2,87.0,20.5,16.3,15.2,23.4,0.0,6.0,24,0.783,6.69
F-071,2026-08-26,Corn,Dekalb DKC64-35,91,Maturity,67.8,22.9,7.17,99.3,47.7,196.8,24.8,68.0,7.9,9.0,12.3,0.0,0.0,6.1,23,0.763,6.9
F-071,2026-08-27,Corn,Dekalb DKC64-35,92,Maturity,59.7,22.8,7.17,98.9,47.6,196.7,25.1,89.2,0.9,2.0,22.9,0.0,0.0,6.4,20,0.797,6.97
F-071,2026-08-28,Corn,Dekalb DKC64-35,93,Maturity,53.2,20.5,7.12,98.5,47.5,196.5,21.7,76.7,0.0,18.4,28.9,0.0,0.0,6.5,22,0.73,6.83
F-071,2026-08-29,Corn,Dekalb DKC64-35,94,Maturity,54.6,22.7,7.09,98.1,47.4,196.4,25.5,83.1,8.4,8.8,10.9,0.0,0.0,6.7,20,0.776,7.27
F-071,2026-08-30,Corn,Dekalb DKC64-35,95,Maturity,48.9,31.5,7.05,97.7,47.3,196.2,34.1,67.1,0.0,11.5,21.6,0.0,0.0,6.4,23,0.796,7.22
F-071,2026-08-31,Corn,Dekalb DKC64-35,96,Maturity,39.8,29.3,7.15,97.3,47.2,196.1,31.3,80.8,0.0,14.1,21.0,0.0,0.0,6.2,23,0.794,6.97
F-071,2026-09-01,Corn,Dekalb DKC64-35,97,Maturity,34.4,26.2,7.09,96.9,47.1,195.9,27.7,61.9,0.0,9.7,27.1,0.0,0.0,6.4,23,0.783,7.22
F-072,2026-08-18,Wheat,WB9719,62,Grain/Pod Filling,49.1,19.8,7.11,47.3,29.6,194.0,21.6,51.2,0.0,15.1,17.6,0.0,0.0,4.8,11,0.787,4.45
F-072,2026-08-19,Wheat,WB9719,63,Grain/Pod Filling,45.3,25.1,7.09,46.9,29.5,193.8,26.6,93.5,0.0,13.9,23.4,0.0,0.0,4.9,13,0.783,4.51
F-072,2026-08-20,Wheat,WB9719,64,Grain/Pod Filling,40.2,23.7,7.17,46.5,29.4,193.7,24.4,45.9,0.0,16.2,17.1,0.0,0.0,4.8,11,0.795,4.44
F-072,2026-08-21,Wheat,WB9719,65,Grain/Pod Filling,34.8,22.6,7.25,87.1,41.6,201.7,24.0,41.7,0.0,18.9,12.4,0.0,41.0,4.3,12,0.77,4.47
F-072,2026-08-22,Wheat,WB9719,66,Grain/Pod Filling,28.7,22.7,7.14,45.7,29.2,193.4,24.6,62.3,0.0,21.7,19.4,0.0,0.0,4.8,9,0.753,3.86
F-072,2026-08-23,Wheat,WB9719,67,Grain/Pod Filling,52.6,22.3,7.2,45.3,29.1,193.2,24.7,62.6,0.0,14.4,20.7,33.9,0.0,4.9,11,0.764,4.18
F-072,2026-08-24,Wheat,WB9719,68,Grain/Pod Filling,46.1,25.2,7.08,44.9,29.0,193.1,26.7,72.8,0.0,13.8,17.8,0.0,0.0,5.9,8,0.748,4.2
F-072,2026-08-25,Wheat,WB9719,69,Grain/Pod Filling,44.5,17.1,7.12,44.5,28.9,192.9,18.1,55.2,0.0,4.4,21.7,0.0,0.0,6.3,11,0.754,4.08
F-072,2026-08-26,Wheat,WB9719,70,Grain/Pod Filling,40.4,26.4,7.2,44.1,28.8,192.8,28.3,54.2,0.0,14.4,14.6,0.0,0.0,6.3,10,0.762,4.58
F-072,2026-08-27,Wheat,WB9719,71,Grain/Pod Filling,41.6,24.9,7.15,43.7,28.7,192.6,27.9,98.0,8.6,7.9,20.3,0.0,0.0,5.6,8,0.794,4.13
F-072,2026-08-28,Wheat,WB9719,72,Grain/Pod Filling,32.3,29.4,7.11,43.3,28.6,192.5,32.0,79.0,0.0,7.6,15.4,0.0,0.0,5.1,7,0.787,4.15
F-072,2026-08-29,Wheat,WB9719,73,Grain/Pod Filling,47.2,23.9,7.23,42.9,28.5,192.3,26.1,50.2,0.0,16.9,16.2,21.7,0.0,3.8,7,0.769,4.13
F-072,2026-08-30,Wheat,WB9719,74,Grain/Pod Filling,40.7,23.0,7.15,42.5,28.4,192.2,25.4,74.5,0.0,12.4,27.6,0.0,0.0,3.7,7,0.778,4.53
F-072,2026-08-31,Wheat,WB9719,75,Maturity,46.0,20.7,7.2,42.1,28.3,192.0,23.3,98.0,13.4,15.9,8.0,0.0,0.0,2.9,9,0.791,4.57
F-072,2026-09-01,Wheat,WB9719,76,Maturity,37.5,20.5,7.13,41.7,28.2,191.9,24.1,67.9,0.0,15.1,26.7,0.0,0.0,2.9,9,0.78,4.56
F-073,2026-08-18,Corn,NK Corn N78N,77,Maturity,47.8,31.6,7.05,36.6,16.7,194.7,34.9,82.1,0.0,12.9,20.6,0.0,0.0,4.9,6,0.792,6.32
F-073,2026-08-19,Corn,NK Corn N78N,78,Maturity,43.2,24.4,7.0,36.2,16.6,194.5,25.9,65.3,0.0,12.5,32.0,0.0,0.0,5.6,2,0.779,7.25
F-073,2026-08-20,Corn,NK Corn N78N,79,Maturity,36.9,26.6,7.05,35.8,16.5,194.4,28.8,58.6,0.0,14.1,19.9,0.0,0.0,5.2,2,0.789,6.96
F-073,2026-08-21,Corn,NK Corn N78N,80,Maturity,31.3,22.5,7.05,35.4,16.4,194.2,25.4,54.6,0.0,14.9,26.0,0.0,0.0,4.8,3,0.763,6.33
F-073,2026-08-22,Corn,NK Corn N78N,81,Maturity,51.9,20.4,7.06,35.0,16.3,194.1,20.4,77.7,0.0,12.7,12.7,28.0,0.0,4.7,2,0.758,7.17
F-073,2026-08-23,Corn,NK Corn N78N,82,Maturity,47.3,18.2,7.08,34.6,16.2,193.9,18.0,67.2,0.0,12.1,23.8,0.0,0.0,5.3,3,0.76,7.36
F-073,2026-08-24,Corn,NK Corn N78N,83,Maturity,37.6,27.8,6.93,34.2,16.1,193.8,29.8,58.4,0.0,16.8,16.9,0.0,0.0,5.3,2,0.747,6.9
F-073,2026-08-25,Corn,NK Corn N78N,84,Maturity,38.4,20.4,7.04,33.8,16.0,193.6,20.4,90.2,9.3,3.9,14.4,0.0,0.0,5.2,2,0.781,7.27
F-073,2026-08-26,Corn,NK Corn N78N,85,Maturity,31.0,23.1,6.93,33.4,15.9,193.5,25.2,68.5,0.0,8.8,23.8,0.0,0.0,5.2,2,0.732,6.2
F-073,2026-08-27,Corn,NK Corn N78N,86,Maturity,42.9,19.9,6.99,33.0,15.8,193.3,19.8,72.5,2.0,7.8,21.5,16.6,0.0,4.8,5,0.793,6.85
F-073,2026-08-28,Corn,NK Corn N78N,87,Maturity,35.7,25.3,6.99,32.6,15.7,193.2,28.5,66.6,0.0,17.6,20.7,0.0,0.0,4.8,2,0.787,6.88
F-073,2026-08-29,Corn,NK Corn N78N,88,Maturity,54.2,25.8,7.06,32.2,15.6,193.0,29.1,69.4,0.0,19.1,25.0,28.9,0.0,5.0,4,0.79,7.06
F-073,2026-08-30,Corn,NK Corn N78N,89,Maturity,49.2,22.8,7.09,31.8,15.5,192.9,25.2,48.5,0.0,15.4,20.8,0.0,0.0,4.7,6,0.765,7.24
F-073,2026-08-31,Corn,NK Corn N78N,90,Maturity,52.2,19.4,6.96,31.4,15.4,192.7,21.3,70.0,8.3,13.7,21.0,0.0,0.0,4.5,8,0.753,6.64
F-073,2026-09-01,Corn,NK Corn N78N,91,Maturity,46.4,26.9,7.0,31.0,15.3,192.6,29.8,56.7,0.0,12.2,24.8,0.0,0.0,4.9,10,0.778,7.6
F-074,2026-08-18,Wheat,WB9719,33,Flowering,50.3,21.9,6.15,129.0,63.5,149.8,22.9,73.0,0.0,6.5,28.2,0.0,0.0,4.7,20,0.769,4.09
F-074,2026-08-19,Wheat,WB9719,34,Flowering,44.2,23.2,6.07,128.6,63.4,149.7,25.8,74.4,0.0,22.6,24.9,0.0,0.0,4.6,18,0.733,4.45
F-074,2026-08-20,Wheat,WB9719,35,Flowering,47.2,23.7,6.07,128.2,63.3,149.5,24.3,85.0,7.8,15.5,20.9,0.0,0.0,4.8,20,0.762,4.36
F-074,2026-08-21,Wheat,WB9719,36,Flowering,40.9,22.2,6.22,127.8,63.2,149.4,23.3,66.2,0.0,7.3,22.5,0.0,0.0,5.2,19,0.744,4.3
F-074,2026-08-22,Wheat,WB9719,37,Flowering,32.8,27.4,6.11,127.4,63.1,149.2,28.7,73.3,0.0,16.9,21.1,0.0,0.0,5.2,15,0.806,4.38
